,university,stream,program,decision,cgpa,greV,greQ,greA,gre_subject,citizenship
4535,0.37315875613747956,0.5331166192604633,0.45414759226194473,1,3.98,166.0,166.0,5.5,980.0,0.5019177676073301
4536,0.5721908349026993,0.38461538461538464,0.45414759226194473,1,3.82,164.0,152.0,3.5,650.0,0.580094723426517
4537,0.7320754716939124,0.5375323554788611,0.45414759226194473,1,4.0,163.0,167.0,3.5,620.0,0.580094723426517
4538,0.49173553719008267,0.43249667237117323,0.7190943183326696,1,3.96,168.0,147.0,4.0,500.0,0.580094723426517
4539,0.6274921301154249,0.5375323554788611,0.7190943183326696,1,3.95,170.0,158.0,4.0,810.0,0.5019177676073301
4540,0.7329810096181386,0.6773323989571489,0.45414759226194473,1,4.0,157.0,170.0,3.5,820.0,0.580094723426517
4541,0.5153585971238585,0.5893262215487267,0.45414759226194473,1,3.78,163.0,169.0,4.0,850.0,0.580094723426517
4542,0.3945945945945947,0.42635658915292396,0.45414759226194473,0,3.89,164.0,167.0,4.0,670.0,0.580094723426517
4543,0.7093184979137691,0.5375323554788611,0.45414759226194473,1,3.92,164.0,170.0,5.5,740.0,0.580094723426517
4544,0.5085066162570888,0.38461538461538464,0.45414759226194473,1,3.39,165.0,168.0,5.0,760.0,0.580094723426517
4545,0.37315875613747956,0.5499999369702246,0.45414759226194473,0,3.7,153.0,170.0,3.5,900.0,0.5019177676073301
4546,0.40145985401459855,0.42635658915292396,0.45414759226194473,0,4.0,163.0,168.0,4.5,780.0,0.580094723426517
4547,0.2679127725856935,0.5139949109414759,0.45414759226194473,0,3.45,162.0,166.0,4.5,870.0,0.580094723426517
4548,0.30084861757459624,0.5139949109414759,0.45414759226194473,0,3.84,167.0,150.0,2.5,900.0,0.4825660985102671
4549,0.633147113594041,0.6366554054054054,0.45414759226194473,1,3.4,155.0,151.0,4.0,760.0,0.580094723426517
4550,0.2679127725856935,0.42635658915292396,0.45414759226194473,0,3.96,164.0,170.0,4.0,850.0,0.4825660985102671
4551,0.6927083284491834,0.5331166192604633,0.45414759226194473,1,3.45,150.0,165.0,3.0,650.0,0.4825660985102671
4552,0.3301361386138614,0.6366554054054054,0.45414759226194473,0,3.77,162.0,168.0,5.5,790.0,0.580094723426517
4553,0.30084861757459624,0.42635658915292396,0.45414759226194473,0,3.8,168.0,159.0,4.5,880.0,0.5019177676073301
4554,0.2679127725856935,0.42635658915292396,0.45414759226194473,0,4.0,163.0,168.0,4.5,780.0,0.580094723426517
4555,0.3497962119395828,0.6366554054054054,0.45414759226194473,1,3.9,170.0,168.0,5.5,790.0,0.580094723426517
4556,0.7329810096181386,0.5331166192604633,0.45414759226194473,1,4.0,161.0,164.0,4.5,690.0,0.580094723426517
4557,0.3301361386138614,0.5375323554788611,0.45414759226194473,0,3.9,165.0,170.0,5.5,880.0,0.580094723426517
4558,0.30084861757459624,0.5139949109414759,0.45414759226194473,0,3.83,170.0,164.0,4.5,880.0,0.4825660985102671
4559,0.4541757567777695,0.523718763235917,0.45414759226194473,0,3.82,164.0,170.0,4.5,880.0,0.4825660985102671
4560,0.30084861757459624,0.5139949109414759,0.45414759226194473,0,3.75,160.0,165.0,4.0,510.0,0.580094723426517
4561,0.6335924245338801,0.5331166192604633,0.45414759226194473,1,3.95,169.0,166.0,6.0,950.0,0.580094723426517
4562,0.5347490347490348,0.38461538461538464,0.45414759226194473,0,3.0,152.0,165.0,4.0,830.0,0.5019177676073301
4563,0.7118643819804886,0.5593762329004844,0.45414759226194473,1,3.96,168.0,147.0,4.0,500.0,0.580094723426517
4564,0.49173553719008267,0.6773323989571489,0.45414759226194473,1,3.6,163.0,162.0,4.5,770.0,0.580094723426517
4565,0.6334841627376394,0.5512820479693908,0.45414759226194473,1,3.6,163.0,162.0,4.5,770.0,0.580094723426517
4566,0.37315875613747956,0.5499999369702246,0.45414759226194473,1,3.87,170.0,154.0,3.0,920.0,0.5019177676073301
4567,0.5721908349026993,0.38461538461538464,0.45414759226194473,1,4.0,156.0,160.0,5.0,660.0,0.4825660985102671
4568,0.45869565217391306,0.6773323989571489,0.45414759226194473,1,4.0,156.0,160.0,5.0,660.0,0.4825660985102671
4569,0.40145985401459855,0.5139949109414759,0.7190943183326696,1,3.94,168.0,152.0,4.5,570.0,0.580094723426517
4570,0.4345885634588563,0.42635658915292396,0.45414759226194473,1,3.98,160.0,165.0,5.0,710.0,0.580094723426517
4571,0.6653696497994976,0.6366554054054054,0.45414759226194473,1,3.46,161.0,170.0,4.0,830.0,0.580094723426517
4572,0.6938597090811763,0.38461538461538464,0.45414759226194473,1,3.39,165.0,168.0,5.0,760.0,0.580094723426517
4573,0.5805987942979457,0.5331166192604633,0.45414759226194473,1,3.95,169.0,166.0,6.0,950.0,0.580094723426517
4574,0.6666665862950616,0.43249667237117323,0.45414759226194473,1,3.96,169.0,145.0,5.5,610.0,0.580094723426517
4575,0.6528407280568401,0.344578313253012,0.45414759226194473,0,3.52,170.0,155.0,4.5,710.0,0.580094723426517
4576,0.477232593693036,0.38461538461538464,0.45414759226194473,0,3.5,149.0,168.0,3.5,860.0,0.4825660985102671
4577,0.4152415852842612,0.5331166192604633,0.45414759226194473,1,3.79,170.0,170.0,5.0,990.0,0.580094723426517
4578,0.49173553719008267,0.6528083333828216,0.45414759226194473,0,3.72,153.0,169.0,3.5,820.0,0.4825660985102671
4579,0.3301361386138614,0.6366554054054054,0.45414759226194473,1,3.63,164.0,169.0,4.5,800.0,0.580094723426517
4580,0.6938597090811763,0.6366554054054054,0.45414759226194473,1,3.8,148.0,170.0,3.0,720.0,0.5019177676073301
4581,0.27108838898068455,0.47971042103257766,0.45414759226194473,1,3.97,158.0,170.0,3.0,910.0,0.5019177676073301
4582,0.40265120132560067,0.5404457563957734,0.45414759226194473,1,3.9,152.0,170.0,4.0,900.0,0.4825660985102671
4583,0.6274921301154249,0.5375323554788611,0.7190943183326696,1,3.93,165.0,170.0,4.5,830.0,0.5019177676073301
4584,0.5347490347490348,0.38461538461538464,0.45414759226194473,1,3.89,164.0,166.0,6.0,730.0,0.580094723426517
4585,0.5105920238118279,0.5833015822771603,0.45414759226194473,1,3.9,170.0,156.0,4.0,880.0,0.5019177676073301
4586,0.4863013698630137,0.523718763235917,0.45414759226194473,1,3.57,159.0,170.0,5.0,740.0,0.580094723426517
4587,0.5721908349026993,0.38461538461538464,0.45414759226194473,1,3.97,160.0,161.0,4.0,900.0,0.580094723426517
4588,0.29375610291601106,0.3800562785789659,0.45414759226194473,0,3.93,162.0,154.0,4.5,630.0,0.580094723426517
4589,0.5721908349026993,0.3668341739139002,0.45414759226194473,1,3.5,155.0,160.0,4.0,550.0,0.4825660985102671
4590,0.47333350348665976,0.344578313253012,0.45414759226194473,0,3.52,170.0,155.0,4.5,710.0,0.580094723426517
4591,0.6213411487876935,0.5331166192604633,0.45414759226194473,1,3.99,169.0,168.0,4.5,990.0,0.580094723426517
4592,0.6213411487876935,0.3668341739139002,0.45414759226194473,1,3.8,161.0,161.0,4.5,660.0,0.580094723426517
4593,0.6261553066201067,0.6366554054054054,0.45414759226194473,1,3.45,163.0,170.0,4.5,750.0,0.580094723426517
4594,0.5851528384279476,0.3668341739139002,0.45414759226194473,0,3.79,150.0,167.0,3.0,960.0,0.5019177676073301
4595,0.8346392208166965,0.6628407460545194,0.45414759226194473,1,3.45,161.0,168.0,4.5,780.0,0.580094723426517
4596,0.5038167938931297,0.5378973912733044,0.45414759226194473,0,3.15,158.0,161.0,4.5,620.0,0.580094723426517
4597,0.34489120627219216,0.6366554054054054,0.45414759226194473,0,3.5,150.0,168.0,4.0,840.0,0.5019177676073301
4598,0.25000003360430634,0.5375323554788611,0.45414759226194473,0,4.0,154.0,165.0,3.0,790.0,0.5019177676073301
4599,0.6213411487876935,0.6366554054054054,0.45414759226194473,1,3.75,150.0,150.0,4.0,570.0,0.580094723426517
4600,0.6021348859776807,0.5331166192604633,0.45414759226194473,1,3.4,166.0,162.0,4.0,680.0,0.580094723426517
4601,0.4863013698630137,0.3801170057022644,0.45414759226194473,1,3.0,164.0,162.0,4.0,820.0,0.580094723426517
4602,0.6213411487876935,0.56684701881837,0.45414759226194473,1,3.8,162.0,165.0,5.0,690.0,0.580094723426517
4603,0.3269043985014569,0.6793873366520273,0.45414759226194473,1,3.99,167.0,170.0,5.5,920.0,0.4825660985102671
4604,0.606451612903211,0.56684701881837,0.7190943183326696,0,3.89,162.0,156.0,5.0,750.0,0.6617346135683929
4605,0.48360655738920405,0.7641112686612295,0.45414759226194473,1,3.45,163.0,170.0,4.5,750.0,0.580094723426517
4606,0.5592851827928161,0.5331166192604633,0.45414759226194473,1,4.0,165.0,168.0,5.5,920.0,0.580094723426517
4607,0.49173553719008267,0.6773323989571489,0.45414759226194473,1,4.0,170.0,168.0,4.5,920.0,0.580094723426517
4608,0.37315875613747956,0.6773323989571489,0.45414759226194473,1,4.0,170.0,168.0,4.5,920.0,0.580094723426517
4609,0.46956521739130497,0.6773323989571489,0.45414759226194473,1,4.0,170.0,168.0,4.5,920.0,0.580094723426517
4610,0.3036312185975794,0.6366554054054054,0.45414759226194473,0,3.53,167.0,159.0,5.0,640.0,0.580094723426517
4611,0.550345793065586,0.3800562785789659,0.45414759226194473,0,3.91,151.0,156.0,5.0,710.0,0.580094723426517
4612,0.6162203636857262,0.3800562785789659,0.45414759226194473,0,3.88,158.0,153.0,5.5,690.0,0.580094723426517
4613,0.49173553719008267,0.6773323989571489,0.45414759226194473,1,3.4,150.0,162.0,3.5,840.0,0.580094723426517
4614,0.49173553719008267,0.6773323989571489,0.45414759226194473,1,3.95,169.0,166.0,6.0,950.0,0.580094723426517
4615,0.49173553719008267,0.5331166192604633,0.45414759226194473,1,3.63,169.0,164.0,5.5,710.0,0.580094723426517
4616,0.6243058068898701,0.38461538461538464,0.45414759226194473,0,3.9,162.0,169.0,4.0,800.0,0.5019177676073301
4617,0.7118643819804886,0.6773323989571489,0.45414759226194473,1,4.0,161.0,167.0,3.5,930.0,0.5019177676073301
4618,0.6277992524116224,0.6773323989571489,0.45414759226194473,1,3.3,154.0,168.0,4.0,940.0,0.5019177676073301
4619,0.4413931681178835,0.5375323554788611,0.45414759226194473,1,3.9,167.0,170.0,5.0,820.0,0.580094723426517
4620,0.25000003360430634,0.5375323554788611,0.45414759226194473,0,3.9,167.0,170.0,5.0,820.0,0.580094723426517
4621,0.5816254416961131,0.5331166192604633,0.45414759226194473,1,3.85,155.0,167.0,4.0,810.0,0.580094723426517
4622,0.6938597090811763,0.5153585971238585,0.45414759226194473,1,3.86,154.0,158.0,4.0,590.0,0.5019177676073301
4623,0.25000003360430634,0.5375323554788611,0.45414759226194473,0,3.97,155.0,170.0,4.0,800.0,0.5019177676073301
4624,0.4985507246376812,0.584093210324011,0.45414759226194473,1,3.83,169.0,170.0,6.0,750.0,0.580094723426517
4625,0.6213411487876935,0.5331166192604633,0.45414759226194473,1,3.9,155.0,170.0,4.0,990.0,0.4825660985102671
4626,0.6213411487876935,0.6073410680560338,0.45414759226194473,1,3.9,155.0,170.0,4.0,990.0,0.4825660985102671
4627,0.25000003360430634,0.5718682047060042,0.45414759226194473,0,3.78,151.0,166.0,3.5,770.0,0.4825660985102671
4628,0.2638916952919782,0.5375323554788611,0.45414759226194473,0,3.78,165.0,170.0,5.5,880.0,0.580094723426517
4629,0.46956521739130497,0.5331166192604633,0.45414759226194473,1,4.0,160.0,164.0,5.0,940.0,0.580094723426517
4630,0.6938597090811763,0.6073410680560338,0.7190943183326696,1,3.31,168.0,166.0,5.0,420.0,0.580094723426517
4631,0.4623773173391494,0.3800562785789659,0.45414759226194473,0,3.93,162.0,154.0,4.5,630.0,0.580094723426517
4632,0.4623773173391494,0.3800562785789659,0.45414759226194473,0,3.97,161.0,170.0,4.0,800.0,0.4825660985102671
4633,0.291686805219913,0.523718763235917,0.45414759226194473,0,3.67,165.0,170.0,4.0,730.0,0.5019177676073301
4634,0.3790212539754261,0.5375323554788611,0.45414759226194473,0,3.6,148.0,163.0,3.0,790.0,0.5019177676073301
4635,0.6058435473777821,0.5331166192604633,0.45414759226194473,1,3.85,165.0,170.0,4.5,910.0,0.4825660985102671
4636,0.6882494004796164,0.5331166192604633,0.45414759226194473,1,4.0,161.0,164.0,4.5,890.0,0.580094723426517
4637,0.291686805219913,0.5375323554788611,0.45414759226194473,1,3.97,155.0,170.0,4.0,800.0,0.5019177676073301
4638,0.327455919395466,0.5375323554788611,0.45414759226194473,0,3.94,165.0,167.0,4.0,830.0,0.580094723426517
4639,0.46956521739130497,0.6366554054054054,0.45414759226194473,1,3.63,164.0,169.0,4.5,800.0,0.580094723426517
4640,0.327455919395466,0.5375323554788611,0.45414759226194473,1,3.82,151.0,170.0,3.5,920.0,0.5019177676073301
4641,0.2638916952919782,0.5375323554788611,0.45414759226194473,1,1.64,158.0,168.0,5.0,850.0,0.580094723426517
4642,0.327455919395466,0.5375323554788611,0.45414759226194473,1,3.8,170.0,170.0,5.0,910.0,0.6617346135683929
4643,0.2638916952919782,0.7607112146654077,0.45414759226194473,1,3.78,155.0,168.0,3.5,880.0,0.5019177676073301
4644,0.5824411601122923,0.5331166192604633,0.45414759226194473,1,3.9,160.0,163.0,4.0,900.0,0.580094723426517
4645,0.2839879154078632,0.5375323554788611,0.45414759226194473,1,3.91,170.0,170.0,6.0,850.0,0.580094723426517
4646,0.47333350348665976,0.5499999369702246,0.45414759226194473,1,4.0,163.0,168.0,4.5,780.0,0.580094723426517
4647,0.47333350348665976,0.5499999369702246,0.45414759226194473,1,3.94,169.0,169.0,4.5,820.0,0.580094723426517
4648,0.7320388349514563,0.5512820479693908,0.45414759226194473,1,3.9,159.0,156.0,4.5,670.0,0.580094723426517
4649,0.6309563765760771,0.5331166192604633,0.45414759226194473,1,3.9,156.0,159.0,4.5,670.0,0.580094723426517
4650,0.7184466019416998,0.3800562785789659,0.7190943183326696,0,3.95,169.0,158.0,6.0,810.0,0.5888368434226052
4651,0.5040211520651111,0.43249667237117323,0.45414759226194473,0,3.8,164.0,161.0,4.5,700.0,0.580094723426517
4652,0.7888596536238812,0.8204949622727022,0.45414759226194473,1,3.5,168.0,157.0,3.5,830.0,0.5019177676073301
4653,0.6959165256722443,0.8204949622727022,0.45414759226194473,1,3.5,168.0,157.0,3.5,830.0,0.5019177676073301
4654,0.6021348859776807,0.6704843750017194,0.45414759226194473,1,3.69,165.0,161.0,4.5,720.0,0.580094723426517
4655,0.560590041666965,0.6704843750017194,0.45414759226194473,1,3.69,165.0,161.0,4.5,720.0,0.580094723426517
4656,0.6261553066201067,0.6704843750017194,0.45414759226194473,1,3.69,165.0,161.0,4.5,720.0,0.580094723426517
4657,0.30084861757459624,0.5331166192604633,0.45414759226194473,1,3.6,169.0,165.0,5.5,710.0,0.580094723426517
4658,0.6216134698103466,0.6366554054054054,0.45414759226194473,1,3.8,161.0,165.0,3.0,950.0,0.5019177676073301
4659,0.4985507246376812,0.6366554054054054,0.45414759226194473,1,3.81,164.0,164.0,4.0,860.0,0.580094723426517
4660,0.2638916952919782,0.6366554054054054,0.45414759226194473,1,3.63,164.0,169.0,4.5,800.0,0.580094723426517
4661,0.3552278820375335,0.6366554054054054,0.45414759226194473,1,3.77,162.0,168.0,5.5,790.0,0.580094723426517
4662,0.3205547208699038,0.6366554054054054,0.45414759226194473,1,3.46,161.0,170.0,4.0,830.0,0.580094723426517
4663,0.2378050512893651,0.4688671077805514,0.45414759226194473,0,3.87,158.0,159.0,4.5,860.0,0.580094723426517
4664,0.6531302876480541,0.6366554054054054,0.45414759226194473,0,3.78,163.0,169.0,4.0,850.0,0.580094723426517
4665,0.1808510824257138,0.47971042103257766,0.45414759226194473,1,3.91,170.0,169.0,5.0,900.0,0.580094723426517
4666,0.547826145750241,0.6366554054054054,0.45414759226194473,1,3.89,162.0,167.0,5.5,560.0,0.580094723426517
4667,0.7329810096181386,0.6366554054054054,0.45414759226194473,1,3.78,159.0,167.0,5.5,550.0,0.580094723426517
4668,0.40265120132560067,0.6366554054054054,0.45414759226194473,1,3.77,162.0,168.0,5.5,790.0,0.580094723426517
4669,0.4985507246376812,0.5375323554788611,0.45414759226194473,1,3.8,164.0,170.0,4.0,860.0,0.580094723426517
4670,0.6234096692111959,0.5331166192604633,0.45414759226194473,1,4.0,168.0,167.0,5.5,790.0,0.580094723426517
4671,0.2638916952919782,0.6793873366520273,0.45414759226194473,1,3.99,167.0,170.0,5.5,920.0,0.4825660985102671
4672,0.2638916952919782,0.7607112146654077,0.45414759226194473,1,3.59,168.0,170.0,5.5,840.0,0.580094723426517
4673,0.49173553719008267,0.6366554054054054,0.45414759226194473,0,3.8,161.0,165.0,3.0,950.0,0.5019177676073301
4674,0.6234096692111959,0.5780141843970401,0.45414759226194473,1,3.76,162.0,160.0,3.5,770.0,0.580094723426517
4675,0.625561040584607,0.46709916159729187,0.45414759226194473,1,4.0,160.0,169.0,5.0,800.0,0.5019177676073301
4676,0.40145985401459855,0.5331166192604633,0.45414759226194473,1,3.46,162.0,170.0,4.0,730.0,0.580094723426517
4677,0.47544204322200395,0.6366554054054054,0.45414759226194473,1,3.8,147.0,161.0,3.0,820.0,0.5019177676073301
4678,0.21428574508916534,0.31712808645091695,0.45414759226194473,0,3.42,149.0,164.0,3.5,510.0,0.5019177676073301
4679,0.5568034479710698,0.5693092257765415,0.45414759226194473,1,3.96,164.0,170.0,4.0,850.0,0.4825660985102671
4680,0.37315875613747956,0.5331166192604633,0.45414759226194473,1,3.54,169.0,165.0,4.0,990.0,0.580094723426517
4681,0.3846767757382282,0.6366554054054054,0.45414759226194473,1,2.7,167.0,163.0,4.0,800.0,0.5019177676073301
4682,0.4413931681178835,0.6366554054054054,0.45414759226194473,1,2.7,167.0,163.0,4.0,800.0,0.5019177676073301
4683,0.47544204322200395,0.5718682047060042,0.45414759226194473,1,4.0,154.0,170.0,4.0,900.0,0.5019177676073301
4684,0.45321939370013103,0.6366554054054054,0.45414759226194473,1,3.55,157.0,159.0,5.0,800.0,0.580094723426517
4685,0.4413931681178835,0.5300000002834545,0.45414759226194473,1,3.85,161.0,167.0,4.0,810.0,0.580094723426517
4686,0.2679127725856935,0.5331166192604633,0.45414759226194473,1,3.4,150.0,165.0,3.0,980.0,0.5019177676073301
4687,0.45321939370013103,0.6366554054054054,0.45414759226194473,1,3.46,161.0,170.0,4.0,830.0,0.580094723426517
4688,0.3846767757382282,0.5331166192604633,0.45414759226194473,1,4.0,161.0,166.0,5.5,850.0,0.580094723426517
4689,0.5000000004063149,0.6366554054054054,0.45414759226194473,1,3.46,161.0,170.0,4.0,830.0,0.580094723426517
4690,0.5042979942693412,0.5893262215487267,0.45414759226194473,1,3.78,163.0,169.0,4.0,850.0,0.580094723426517
4691,0.16514384188329032,0.5331166192604633,0.45414759226194473,1,3.85,155.0,167.0,4.0,810.0,0.580094723426517
4692,0.5508244612770111,0.6793873366520273,0.45414759226194473,1,4.0,170.0,157.0,4.0,900.0,0.5019177676073301
4693,0.6058435473777821,0.5331166192604633,0.45414759226194473,1,4.0,161.0,170.0,5.0,750.0,0.580094723426517
4694,0.49173553719008267,0.6366554054054054,0.45414759226194473,0,3.78,150.0,150.0,4.0,570.0,0.580094723426517
4695,0.4794522880008207,0.6366554054054054,0.45414759226194473,0,3.6,168.0,158.0,4.5,800.0,0.4825660985102671
4696,0.4561069280575748,0.6366554054054054,0.45414759226194473,1,3.55,157.0,159.0,5.0,800.0,0.580094723426517
4697,0.4661062699685303,0.6366554054054054,0.45414759226194473,1,3.55,157.0,159.0,5.0,800.0,0.580094723426517
4698,0.46956521739130497,0.21580063626723223,0.45414759226194473,0,3.69,162.0,155.0,5.0,750.0,0.580094723426517
4699,0.40265120132560067,0.7607112146654077,0.45414759226194473,1,3.59,168.0,170.0,5.5,840.0,0.580094723426517
4700,0.47544204322200395,0.5948101505186554,0.45414759226194473,1,3.99,165.0,166.0,4.0,970.0,0.580094723426517
4701,0.46956521739130497,0.6366554054054054,0.45414759226194473,1,3.78,150.0,150.0,4.0,570.0,0.580094723426517
4702,0.6789009818052069,0.6366554054054054,0.45414759226194473,1,3.78,150.0,150.0,4.0,530.0,0.580094723426517
4703,0.46956521739130497,0.5331166192604633,0.45414759226194473,1,4.0,165.0,168.0,5.5,920.0,0.580094723426517
4704,0.46956521739130497,0.5331166192604633,0.45414759226194473,1,4.0,161.0,170.0,5.0,650.0,0.580094723426517
4705,0.5816254416961131,0.5375323554788611,0.45414759226194473,1,3.92,170.0,164.0,5.5,740.0,0.580094723426517
4706,0.5249817736054306,0.5375323554788611,0.45414759226194473,1,3.8,157.0,170.0,3.5,900.0,0.5019177676073301
4707,0.4413931681178835,0.523718763235917,0.45414759226194473,1,3.73,161.0,170.0,4.0,910.0,0.580094723426517
4708,0.5397821492758592,0.6366554054054054,0.45414759226194473,1,3.7,163.0,158.0,5.5,700.0,0.580094723426517
4709,0.732391250094014,0.5375323554788611,0.45414759226194473,1,4.0,170.0,170.0,4.5,880.0,0.580094723426517
4710,0.732391250094014,0.5375323554788611,0.45414759226194473,1,1.64,158.0,168.0,5.0,850.0,0.580094723426517
4711,0.4985507246376812,0.6366554054054054,0.45414759226194473,1,3.8,156.0,170.0,3.0,820.0,0.5019177676073301
4712,0.5258837835406149,0.5375323554788611,0.45414759226194473,1,3.99,170.0,168.0,5.5,860.0,0.580094723426517
4713,0.47544204322200395,0.5375323554788611,0.45414759226194473,1,1.64,158.0,168.0,5.0,850.0,0.580094723426517
4714,0.47544204322200395,0.5375323554788611,0.45414759226194473,1,4.0,170.0,170.0,4.5,880.0,0.5888368434226052
4715,0.48360655738920405,0.6366554054054054,0.45414759226194473,1,3.63,164.0,169.0,4.5,800.0,0.580094723426517
4716,0.734496279973533,0.6366554054054054,0.45414759226194473,1,2.99,154.0,156.0,4.0,630.0,0.580094723426517
4717,0.5203814912439091,0.5693092257765415,0.45414759226194473,1,4.0,170.0,170.0,6.0,870.0,0.580094723426517
4718,0.40265120132560067,0.6366554054054054,0.45414759226194473,1,3.98,160.0,158.0,4.0,700.0,0.580094723426517
4719,0.6267652074064409,0.8204949622727022,0.45414759226194473,1,3.68,168.0,155.0,3.0,790.0,0.5019177676073301
4720,0.22471914564286555,0.20731665575029878,0.45414759226194473,0,3.42,149.0,164.0,3.5,510.0,0.5019177676073301
4721,0.7678477583783974,0.43249667237117323,0.7190943183326696,1,3.7,162.0,147.0,4.0,570.0,0.5888368434226052
4722,0.3269043985014569,0.6366554054054054,0.45414759226194473,1,3.64,164.0,169.0,4.5,800.0,0.580094723426517
4723,0.46387017542934683,0.5654737674589991,0.45414759226194473,0,3.8,156.0,170.0,3.0,820.0,0.5019177676073301
4724,0.5662936320182355,0.47469113513298666,0.45414759226194473,1,3.8,156.0,170.0,3.0,820.0,0.5019177676073301
4725,0.49173553719008267,0.6366554054054054,0.45414759226194473,1,3.98,155.0,167.0,4.5,780.0,0.4825660985102671
4726,0.7602649006622516,0.6379035090916491,0.45414759226194473,1,4.0,167.0,152.0,5.0,690.0,0.5019177676073301
4727,0.7627906969465807,0.43249667237117323,0.45414759226194473,1,4.0,167.0,152.0,5.0,690.0,0.5019177676073301
4728,0.4623773173391494,0.46709916159729187,0.45414759226194473,0,4.0,149.0,166.0,2.5,600.0,0.5019177676073301
4729,0.6126415370487968,0.6366554054054054,0.45414759226194473,1,3.8,170.0,162.0,4.5,920.0,0.5019177676073301
4730,0.5508244612770111,0.6366554054054054,0.45414759226194473,1,3.8,156.0,170.0,3.0,820.0,0.5019177676073301
4731,0.5508244612770111,0.7384555767243205,0.45414759226194473,1,3.91,157.0,162.0,5.5,840.0,0.580094723426517
4732,0.5022789425706472,0.6366554054054054,0.45414759226194473,1,3.77,162.0,168.0,5.5,790.0,0.580094723426517
4733,0.44271570014144274,0.7641112686612295,0.45414759226194473,1,3.78,163.0,169.0,4.0,850.0,0.580094723426517
4734,0.5508244612770111,0.6528083333828216,0.45414759226194473,1,3.78,167.0,159.0,5.5,550.0,0.580094723426517
4735,0.5373592299556127,0.7607112146654077,0.45414759226194473,1,3.55,157.0,159.0,5.0,800.0,0.580094723426517
4736,0.8346392208166965,0.6366554054054054,0.45414759226194473,1,3.79,161.0,170.0,4.5,830.0,0.580094723426517
4737,0.665491806170949,0.38461538461538464,0.45414759226194473,1,3.77,160.0,170.0,4.0,880.0,0.4825660985102671
4738,0.46956521739130497,0.7641112686612295,0.45414759226194473,1,3.45,163.0,170.0,4.5,750.0,0.580094723426517
4739,0.5022789425706472,0.6366554054054054,0.45414759226194473,1,3.79,161.0,170.0,4.5,830.0,0.580094723426517
4740,0.47544204322200395,0.6366554054054054,0.45414759226194473,1,3.64,168.0,158.0,4.5,800.0,0.580094723426517
4741,0.5374422957926794,0.6366554054054054,0.45414759226194473,1,3.86,162.0,167.0,5.0,840.0,0.580094723426517
4742,0.41812584183182605,0.6366554054054054,0.45414759226194473,1,3.77,162.0,168.0,5.5,790.0,0.580094723426517
4743,0.5038167938931297,0.6366554054054054,0.45414759226194473,1,3.45,163.0,170.0,4.5,750.0,0.580094723426517
4744,0.6249828266097266,0.9412056878905821,0.45414759226194473,1,3.77,162.0,168.0,5.5,790.0,0.580094723426517
4745,0.47544204322200395,0.6366554054054054,0.45414759226194473,1,3.99,165.0,165.0,5.0,850.0,0.580094723426517
4746,0.3497962119395828,0.6366554054054054,0.45414759226194473,1,3.99,167.0,170.0,5.5,920.0,0.4825660985102671
4747,0.7418511738025979,0.6704843750017194,0.45414759226194473,1,3.99,167.0,170.0,5.5,920.0,0.4825660985102671
4748,0.4413931681178835,0.6366554054054054,0.45414759226194473,1,3.45,163.0,170.0,4.5,750.0,0.580094723426517
4749,0.5233265720081136,0.6366554054054054,0.45414759226194473,1,3.5,168.0,157.0,3.5,830.0,0.5019177676073301
4750,0.37315875613747956,0.6366554054054054,0.45414759226194473,1,3.45,170.0,163.0,4.5,750.0,0.580094723426517
4751,0.40145985401459855,0.6793873366520273,0.45414759226194473,1,3.8,170.0,168.0,5.0,870.0,0.580094723426517
4752,0.5944712718148057,0.6366554054054054,0.45414759226194473,1,3.63,164.0,169.0,4.5,800.0,0.580094723426517
4753,0.6338797743121198,0.6366554054054054,0.45414759226194473,1,3.85,162.0,167.0,5.0,840.0,0.580094723426517
4754,0.5476990616100957,0.6366554054054054,0.45414759226194473,1,3.79,161.0,170.0,4.5,830.0,0.580094723426517
4755,0.5579861670535344,0.6366554054054054,0.45414759226194473,1,3.8,156.0,167.0,3.0,780.0,0.5019177676073301
4756,0.5356415478615071,0.6366554054054054,0.45414759226194473,1,3.66,165.0,159.0,5.0,830.0,0.4825660985102671
4757,0.477232593693036,0.3800562785789659,0.45414759226194473,0,3.2,157.0,156.0,5.0,730.0,0.580094723426517
4758,0.5040211520651111,0.7384555767243205,0.45414759226194473,1,3.91,157.0,162.0,5.5,840.0,0.580094723426517
4759,0.6365638766519823,0.6366554054054054,0.45414759226194473,1,3.77,168.0,162.0,5.5,790.0,0.580094723426517
4760,0.4396355353075171,0.7641112686612295,0.45414759226194473,1,3.78,169.0,163.0,4.0,850.0,0.580094723426517
4761,0.633147113594041,0.7641112686612295,0.45414759226194473,1,3.78,169.0,163.0,4.0,850.0,0.580094723426517
4762,0.5944712718148057,0.6366554054054054,0.45414759226194473,1,3.99,167.0,170.0,5.5,920.0,0.4825660985102671
4763,0.5534982079015194,0.6126415370487968,0.7190943183326696,1,4.0,165.0,168.0,5.5,920.0,0.580094723426517
4764,0.3269043985014569,0.477232593693036,0.45414759226194473,0,3.55,157.0,163.0,4.0,670.0,0.5019177676073301
4765,0.2638916952919782,0.4225358454861612,0.45414759226194473,0,3.55,157.0,163.0,4.0,670.0,0.5019177676073301
